module,descriptor,model,metric_type,group,group_n,feature_mean_smd,feature_max_smd,n_features_used,target_shift_smd,target_variance_ratio,class_majority_share,class_entropy,random_group_loss,grouped_group_loss,paired_loss_gap
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,314.0|145.0|113.0|179.0|8.0|869.0|690.0,1,,,0,0.623839,,,,0.051409,0.054004,0.002595
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,313.0|145.0|0.0|127.0|8.0|1000.0|822.0,1,,,0,0.521385,,,,0.426593,0.200824,-0.225769
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,146.0|173.0|0.0|182.0|3.0|986.0|817.0,1,,,0,0.723761,,,,0.035487,0.019751,-0.015735
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,144.0|136.0|106.0|178.0|7.0|941.0|774.0,1,,,0,0.579582,,,,0.017472,0.013169,-0.004303
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,148.0|0.0|182.0|181.0|15.0|839.0|884.0,1,,,0,1.216201,,,,0.017301,0.016252,-0.001049
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,277.0|117.0|91.0|191.0|7.0|946.0|666.0,1,,,0,0.464787,,,,0.000984,0.002688,0.001704
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,298.0|0.0|107.0|164.0|13.0|953.0|784.0,1,,,0,0.002505,,,,0.087283,0.101660,0.014376
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,313.0|145.0|0.0|178.0|8.0|1002.0|689.0,1,,,0,0.313585,,,,0.068547,0.020171,-0.048376
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,155.0|184.0|143.0|194.0|9.0|880.0|699.0,1,,,0,0.409376,,,,0.045588,0.032232,-0.013356
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,289.0|134.0|0.0|195.0|6.0|924.0|760.0,1,,,0,0.624665,,,,0.073820,0.088737,0.014918
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,148.0|175.0|0.0|171.0|2.0|1000.0|828.0,1,,,0,0.533312,,,,0.018527,0.025040,0.006513
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,145.0|0.0|179.0|202.0|8.0|824.0|869.0,1,,,0,1.514887,,,,0.014270,0.009016,-0.005254
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,313.0|0.0|0.0|178.0|8.0|1000.0|822.0,1,,,0,0.642376,,,,0.422756,0.268708,-0.154048
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,136.0|162.0|126.0|172.0|10.0|923.0|764.0,1,,,0,0.404419,,,,0.073062,0.036224,-0.036837
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,155.0|0.0|143.0|193.0|9.0|877.0|868.0,1,,,0,1.562809,,,,0.040923,0.033046,-0.007877
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,255.0|99.0|77.0|189.0|6.0|919.0|749.0,1,,,0,0.121018,,,,0.044409,0.019584,-0.024825
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,162.0|207.0|172.0|216.0|10.0|822.0|638.0,1,,,0,0.241289,,,,0.204826,0.233443,0.028617
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,136.0|196.0|98.0|199.0|6.0|847.0|783.0,1,,,0,0.530420,,,,0.122833,0.129040,0.006207
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,164.0|163.0|128.0|197.0|8.0|961.0|641.0,1,,,0,0.514309,,,,0.090372,0.143298,0.052925
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,162.0|214.0|164.0|202.0|10.0|820.0|680.0,1,,,0,0.309814,,,,0.148506,0.140546,-0.007960
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,157.0|214.0|152.0|200.0|9.0|819.0|704.0,1,,,0,0.165635,,,,0.056953,0.040549,-0.016404
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,149.0|153.0|194.0|192.0|8.0|935.0|623.0,1,,,0,0.673360,,,,0.056385,0.029682,-0.026703
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,135.0|105.0|193.0|196.0|6.0|965.0|643.0,1,,,0,0.833238,,,,0.063415,0.072280,0.008865
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,159.0|209.0|161.0|201.0|7.0|848.0|669.0,1,,,0,0.295768,,,,0.051265,0.045222,-0.006043
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,144.0|15.0|195.0|176.0|6.0|1021.0|709.0,1,,,0,1.226942,,,,0.102009,0.043700,-0.058309
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,154.0|174.0|185.0|228.0|7.0|845.0|612.0,1,,,0,0.687819,,,,0.144856,0.139992,-0.004865
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,167.0|187.0|195.0|185.0|7.0|898.0|636.0,1,,,0,0.714672,,,,0.398301,0.404821,0.006520
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,184.0|86.0|190.0|213.0|6.0|923.0|623.0,1,,,0,0.772096,,,,0.254180,0.237615,-0.016565
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,156.0|178.0|187.0|221.0|7.0|854.0|614.0,1,,,0,0.383763,,,,0.064279,0.053482,-0.010797
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,236.9|91.7|71.5|246.9|6.0|852.9|695.4,1,,,0,0.430693,,,,0.101520,0.085377,-0.016142
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,313.3|0.0|113.0|178.5|8.0|1001.9|688.7,1,,,0,0.059144,,,,0.010240,0.022072,0.011832
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,154.8|183.4|0.0|193.3|9.1|1047.4|696.7,1,,,0,1.050374,,,,0.091452,0.080211,-0.011241
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,145.9|230.5|0.0|202.5|3.4|827.0|871.8,1,,,0,0.185589,,,,0.102709,0.061941,-0.040768
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,296.0|0.0|106.7|221.4|10.5|819.2|778.4,1,,,0,0.263503,,,,0.004123,0.007367,0.003244
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,133.1|210.2|0.0|195.7|3.1|949.4|795.3,1,,,0,0.412227,,,,0.013736,0.028839,0.015103
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,313.3|145.0|0.0|178.5|8.0|867.2|824.0,1,,,0,0.306025,,,,0.129889,0.115870,-0.014019
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,151.6|0.0|111.9|184.4|7.9|992.0|815.9,1,,,0,1.416275,,,,0.032039,0.044212,0.012174
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,153.1|145.0|113.0|178.5|8.0|1001.9|688.7,1,,,0,0.614656,,,,0.023997,0.033572,0.009575
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,139.9|132.6|103.3|200.3|7.4|916.0|753.4,1,,,0,0.037497,,,,0.174483,0.213795,0.039311
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,149.5|236.0|0.0|175.8|12.6|846.8|892.7,1,,,0,0.171005,,,,0.024193,0.033152,0.008959
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,299.8|0.0|119.8|211.5|9.9|878.2|727.6,1,,,0,0.717936,,,,0.143508,0.145755,0.002247
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,153.1|145.0|113.0|178.5|8.0|867.2|824.0,1,,,0,0.574294,,,,0.015796,0.028431,0.012635
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,148.1|0.0|136.6|158.1|16.1|1001.8|830.1,1,,,0,1.070039,,,,0.011048,0.010229,-0.000819
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,326.5|0.0|137.9|199.0|10.8|801.1|792.5,1,,,0,0.168538,,,,0.006898,0.015424,0.008527
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,152.7|144.7|0.0|178.1|8.0|999.7|822.2,1,,,0,1.007120,,,,0.184012,0.089106,-0.094906
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,261.9|110.5|86.1|195.4|5.0|895.2|732.6,1,,,0,0.125769,,,,0.042106,0.052293,0.010187
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,158.4|0.0|194.9|219.7|11.0|897.7|712.9,1,,,0,1.634650,,,,0.157672,0.064743,-0.092929
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,150.7|0.0|185.3|166.7|15.6|1074.5|678.0,1,,,0,1.339558,,,,0.068351,0.069813,0.001462
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,272.6|0.0|89.6|198.7|10.6|931.3|762.2,1,,,0,0.214053,,,,0.016689,0.003081,-0.013608
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,149.0|117.6|91.7|182.9|7.1|953.4|780.3,1,,,0,0.736609,,,,0.028816,0.004233,-0.024584
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,143.0|169.4|142.7|190.7|8.4|967.4|643.5,1,,,0,0.365007,,,,0.019407,0.014672,-0.004736
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,259.9|100.6|78.4|170.6|10.4|935.7|762.9,1,,,0,0.836183,,,,0.156960,0.131075,-0.025885
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,312.9|160.5|0.0|177.6|9.6|916.6|759.5,1,,,0,0.996349,,,,0.037217,0.057082,0.019865
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,284.0|119.7|0.0|168.3|7.2|970.4|794.2,1,,,0,0.306603,,,,0.083075,0.092979,0.009904
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,336.5|0.0|0.0|181.9|3.4|985.8|816.8,1,,,0,0.542289,,,,0.262003,0.122148,-0.139856
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,144.8|0.0|133.6|180.8|11.1|979.5|811.5,1,,,0,1.355092,,,,0.024606,0.037359,0.012753
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,150.0|236.8|0.0|173.8|11.9|1069.3|674.8,1,,,0,0.096697,,,,0.033907,0.014681,-0.019227
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,143.7|170.2|132.6|191.6|8.5|814.1|805.3,1,,,0,0.356331,,,,0.003587,0.004700,0.001112
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,330.5|169.6|0.0|194.9|8.1|811.0|802.3,1,,,0,1.246370,,,,0.013972,0.016122,0.002151
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,154.8|0.0|142.8|193.3|9.1|1047.4|696.7,1,,,0,1.399585,,,,0.024628,0.019819,-0.004809
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,154.8|183.4|0.0|193.3|9.1|877.2|867.7,1,,,0,0.720869,,,,0.027913,0.029086,0.001173
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,134.7|0.0|165.7|180.2|10.0|961.0|804.9,1,,,0,1.349597,,,,0.012620,0.013658,0.001037
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,266.2|112.3|87.5|177.9|10.4|909.7|744.5,1,,,0,0.215923,,,,0.175490,0.079140,-0.096350
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,314.0|145.3|113.2|178.9|8.0|869.1|690.2,1,,,0,0.624128,,,,0.032040,0.014279,-0.017761
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,312.7|144.7|0.0|127.3|8.0|999.7|822.2,1,,,0,0.521633,,,,0.421944,0.221232,-0.200712
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,145.7|172.6|0.0|181.9|3.4|985.8|816.8,1,,,0,0.723430,,,,0.002926,0.014201,0.011275
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,143.8|136.3|106.2|178.1|7.5|941.5|774.3,1,,,0,0.579416,,,,0.000101,0.008648,0.008547
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,148.1|0.0|182.1|181.4|15.0|838.9|884.3,1,,,0,1.215829,,,,0.005956,0.011763,0.005807
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,277.0|116.8|91.0|190.6|7.0|946.5|665.6,1,,,0,0.464994,,,,0.005507,0.007910,0.002403
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,298.1|0.0|107.5|163.6|12.8|953.2|784.0,1,,,0,0.002877,,,,0.083252,0.099428,0.016176
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,313.3|145.0|0.0|178.5|8.0|1001.9|688.7,1,,,0,0.313709,,,,0.042827,0.077318,0.034491
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,155.2|183.9|143.2|193.8|9.2|879.6|698.5,1,,,0,0.409046,,,,0.017111,0.029007,0.011896
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,289.0|133.7|0.0|194.9|5.5|924.1|760.1,1,,,0,0.624913,,,,0.099136,0.083838,-0.015298
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,147.8|175.1|0.0|171.2|2.2|1000.0|828.5,1,,,0,0.532982,,,,0.014640,0.006476,-0.008163
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,145.4|0.0|178.9|201.7|7.8|824.0|868.7,1,,,0,1.514845,,,,0.010240,0.001736,-0.008504
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,312.7|0.0|0.0|178.1|8.0|999.7|822.2,1,,,0,0.641963,,,,0.423188,0.205566,-0.217621
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,136.4|161.6|125.8|171.6|10.4|922.6|764.4,1,,,0,0.404129,,,,0.085655,0.105969,0.020314
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,154.8|0.0|142.8|193.3|9.1|877.2|867.7,1,,,0,1.562644,,,,0.034938,0.037562,0.002623
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,255.3|98.8|77.0|188.6|6.5|919.0|749.3,1,,,0,0.120977,,,,0.063218,0.024817,-0.038401
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,272.8|105.1|81.8|209.7|9.0|904.0|679.7,1,,,0,0.081081,,,,0.039513,0.024408,-0.015105
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,162.0|190.1|148.1|178.8|18.8|838.1|741.4,1,,,0,0.123166,,,,0.036582,0.017986,-0.018597
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,153.6|144.2|112.3|220.1|10.1|923.2|657.9,1,,,0,1.157248,,,,0.184926,0.162193,-0.022733
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,146.5|114.6|89.3|201.9|8.8|860.0|829.5,1,,,0,0.948498,,,,0.057847,0.089864,0.032017
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,151.8|178.1|138.7|167.5|18.3|944.0|694.6,1,,,0,0.031878,,,,0.021236,0.035889,0.014653
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,309.9|142.8|111.2|167.8|22.1|913.9|651.2,1,,,0,0.143669,,,,0.092853,0.097219,0.004366
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,143.6|0.0|174.9|158.4|17.9|942.7|844.5,1,,,0,1.221984,,,,0.037739,0.042291,0.004552
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,303.6|139.9|0.0|213.5|6.2|895.5|722.5,1,,,0,0.143698,,,,0.168836,0.123203,-0.045633
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,374.3|0.0|0.0|190.2|6.7|1013.2|730.4,1,,,0,0.194028,,,,0.095774,0.128545,0.032771
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,158.6|148.9|116.0|175.1|15.0|953.3|719.7,1,,,0,0.487538,,,,0.115358,0.090831,-0.024528
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,152.6|238.7|0.0|200.0|6.3|1001.8|683.9,1,,,0,0.536741,,,,0.022084,0.046832,0.024748
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,310.0|142.8|0.0|167.9|10.0|914.3|804.0,1,,,0,0.568439,,,,0.003838,0.014773,0.010935
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,304.8|0.0|99.6|196.0|9.8|959.4|705.2,1,,,0,0.341211,,,,0.013191,0.042074,0.028883
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,150.9|0.0|183.9|166.6|11.6|991.2|772.2,1,,,0,1.213226,,,,0.024550,0.006033,-0.018518
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,141.9|166.6|129.7|173.5|10.9|882.6|785.3,1,,,0,0.526921,,,,0.219568,0.224035,0.004467
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,297.8|137.2|106.9|201.3|6.0|878.4|655.3,1,,,0,1.060962,,,,0.175895,0.185934,0.010039
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,321.3|164.2|0.0|190.5|4.6|870.0|774.0,1,,,0,1.282270,,,,0.099277,0.106919,0.007642
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,366.0|187.0|0.0|191.3|6.6|824.3|756.9,1,,,0,1.803009,,,,0.223139,0.221977,-0.001162
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,279.8|128.9|100.4|172.4|9.5|825.1|804.9,1,,,0,1.019154,,,,0.101816,0.095960,-0.005856
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,252.1|97.1|75.6|193.8|8.3|835.5|821.4,1,,,0,0.144896,,,,0.020099,0.016416,-0.003683
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,164.6|0.0|150.4|181.6|11.7|1023.3|728.9,1,,,0,1.065577,,,,0.109931,0.089240,-0.020691
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,155.6|243.5|0.0|180.3|10.7|1022.0|697.7,1,,,0,0.092607,,,,0.106422,0.116580,0.010159
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,160.2|188.0|146.4|203.2|11.3|828.7|709.7,1,,,0,0.030173,,,,0.077142,0.062828,-0.014313
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,298.1|0.0|107.0|186.4|6.1|879.0|815.2,1,,,0,0.409016,,,,0.183499,0.192972,0.009473
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,317.9|0.0|126.5|209.7|5.7|860.5|736.6,1,,,0,0.254302,,,,0.099058,0.110802,0.011744
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,287.3|120.5|93.9|187.6|9.2|904.4|695.9,1,,,0,0.478172,,,,0.062962,0.048820,-0.014143
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,325.6|166.4|0.0|174.0|8.9|881.6|790.0,1,,,0,1.522996,,,,0.096642,0.056822,-0.039821
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,355.9|0.0|141.6|193.3|11.0|801.4|778.4,1,,,0,0.302637,,,,0.024527,0.031166,0.006639
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,132.0|206.5|160.9|178.9|5.5|866.9|735.6,1,,,0,0.150473,,,,0.039318,0.028504,-0.010814
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,322.5|148.6|0.0|185.8|8.5|951.0|709.5,1,,,0,0.995151,,,,0.201765,0.047742,-0.154024
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,164.2|0.0|200.1|181.2|12.6|849.3|846.0,1,,,0,1.241897,,,,0.211069,0.041593,-0.169476
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,313.8|0.0|112.6|169.9|10.1|925.3|782.9,1,,,0,0.158376,,,,0.078427,0.085947,0.007520
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,321.4|0.0|127.9|182.5|11.5|870.1|779.7,1,,,0,0.086741,,,,0.073587,0.090342,0.016755
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,139.7|163.9|127.7|236.7|5.8|868.6|655.6,1,,,0,0.035502,,,,0.077500,0.081808,0.004308
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,288.4|121.0|0.0|177.4|7.0|907.9|829.5,1,,,0,0.378817,,,,0.002132,0.010913,0.008780
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,298.2|0.0|107.0|209.7|11.1|879.6|744.2,1,,,0,0.236237,,,,0.003843,0.005701,0.001858
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,264.5|111.0|86.5|195.5|5.9|832.6|790.4,1,,,0,0.342999,,,,0.037997,0.047071,0.009073
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,159.8|250.0|0.0|168.4|12.2|1049.3|688.2,1,,,0,0.217989,,,,0.043487,0.031815,-0.011672
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,166.0|259.7|0.0|183.2|12.7|858.8|826.8,1,,,0,0.125780,,,,0.001456,0.028675,0.027219
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,276.4|116.0|90.3|179.6|8.9|870.1|768.3,1,,,0,0.507297,,,,0.031177,0.001847,-0.029329
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,322.2|0.0|115.6|196.0|10.4|817.9|813.4,1,,,0,0.277962,,,,0.075193,0.092550,0.017357
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,148.5|139.4|108.6|192.7|6.1|892.4|780.0,1,,,0,0.726281,,,,0.026228,0.016086,-0.010142
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,159.1|186.7|0.0|175.6|11.3|989.6|788.9,1,,,0,0.182738,,,,0.003904,0.013315,0.009412
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Random Forest,regression,260.9|100.5|78.3|200.6|8.6|864.5|761.5,1,,,0,0.204716,,,,0.081930,0.079981,-0.001949
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Gradient Boosting,regression,540.0|0.0|0.0|162.0|2.5|1040.0|676.0,1,,,0,2.646477,,,,0.517286,0.464999,-0.052288
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Gradient Boosting,regression,540.0|0.0|0.0|162.0|2.5|1055.0|676.0,1,,,0,1.562036,,,,0.337588,0.040301,-0.297287
