shape,P,outer_dim_1,outer_dim_2,outer_thickness,length,fy_outer,fc,inner_dim,inner_thickness,fy_inner,steel_area,concrete_area,nominal_capacity,slenderness,strength_index
circular,1389.0,131.0,131.0,4.0,393.0,306.0,53.70054790870783,0.0,0.0,0.0,1595.9290680236136,11882.288814039995,1126.4397145386836,32.75,1.2330886261133327
circular,1452.0,131.0,131.0,4.0,393.0,306.0,57.31068939542189,0.0,0.0,0.0,1595.9290680236136,11882.288814039995,1169.3364583433681,32.75,1.2417298628121878
circular,1609.0,133.0,133.0,5.0,399.0,306.0,55.21822595363086,0.0,0.0,0.0,2010.6192982974662,11882.288814039995,1271.3684138589856,26.6,1.265565498136139
circular,1581.0,133.0,133.0,5.0,399.0,306.0,53.70054790870783,0.0,0.0,0.0,2010.6192982974662,11882.288814039995,1253.3349250024828,26.6,1.261434568255463
circular,1661.0,133.0,133.0,5.0,399.0,306.0,57.31068939542189,0.0,0.0,0.0,2010.6192982974662,11882.288814039995,1296.231668807167,26.6,1.2814067423059525
circular,1301.0,129.0,129.0,3.0,387.0,306.0,65.3568027212536,0.0,0.0,0.0,1187.5220230569412,11882.288814039995,1139.9701449515944,43.0,1.1412579581680564
circular,1287.0,129.0,129.0,3.0,387.0,306.0,62.47324753762375,0.0,0.0,0.0,1187.5220230569412,11882.288814039995,1105.7069094484823,43.0,1.1639612532058294
circular,1356.0,129.0,129.0,3.0,387.0,306.0,67.0919937487096,0.0,0.0,0.0,1187.5220230569412,11882.288814039995,1160.5881858873572,43.0,1.1683730857239734
circular,1496.0,131.0,131.0,4.0,393.0,306.0,65.3568027212536,0.0,0.0,0.0,1595.9290680236136,11882.288814039995,1264.9427007113961,32.75,1.1826622653806047
circular,1482.0,131.0,131.0,4.0,393.0,306.0,62.47324753762375,0.0,0.0,0.0,1595.9290680236136,11882.288814039995,1230.679465208284,32.75,1.2042128286825535
circular,1542.0,131.0,131.0,4.0,393.0,306.0,67.0919937487096,0.0,0.0,0.0,1595.9290680236136,11882.288814039995,1285.5607416471591,32.75,1.1994765786206814
circular,1712.0,133.0,133.0,5.0,399.0,306.0,65.3568027212536,0.0,0.0,0.0,2010.6192982974662,11882.288814039995,1391.8379111751951,26.6,1.2300282858041112
circular,1673.0,133.0,133.0,5.0,399.0,306.0,62.47324753762375,0.0,0.0,0.0,2010.6192982974662,11882.288814039995,1357.5746756720832,26.6,1.2323447321023147
circular,1774.0,133.0,133.0,5.0,399.0,306.0,67.0919937487096,0.0,0.0,0.0,2010.6192982974662,11882.288814039995,1412.4559521109582,26.6,1.2559683700923228
circular,312.0,60.0,60.0,1.87,180.0,282.0,75.62664723891022,0.0,0.0,0.0,341.5008603824367,2485.932527848377,284.30598497116875,32.0855614973262,1.097409187610453
circular,320.0,60.0,60.0,1.87,180.0,282.0,75.62664723891022,0.0,0.0,0.0,341.5008603824367,2485.932527848377,284.30598497116875,32.0855614973262,1.12554788472867
circular,822.0,100.0,100.0,1.87,300.0,282.0,75.62664723891022,0.0,0.0,0.0,576.4919908709535,7277.4896431035295,712.9428834494222,53.475935828877,1.1529675365057692
circular,845.0,100.0,100.0,1.87,300.0,282.0,75.62664723891022,0.0,0.0,0.0,576.4919908709535,7277.4896431035295,712.9428834494222,53.475935828877,1.1852281853374391
circular,1701.0,150.0,150.0,1.87,450.0,282.0,75.62664723891022,0.0,0.0,0.0,870.2309039816028,16801.227772460985,1516.0256408513003,80.2139037433155,1.122012685118459
circular,1670.0,150.0,150.0,1.87,450.0,282.0,75.62664723891022,0.0,0.0,0.0,870.2309039816028,16801.227772460985,1516.0256408513003,80.2139037433155,1.1015644821562767
circular,2783.0,200.0,200.0,1.87,600.0,282.0,75.62664723891022,0.0,0.0,0.0,1163.9698170922493,30251.956718805683,2616.0935474799116,106.951871657754,1.0637998792821723
circular,2824.0,200.0,200.0,1.87,600.0,282.0,75.62664723891022,0.0,0.0,0.0,1163.9698170922493,30251.956718805683,2616.0935474799116,106.951871657754,1.07947210172219
circular,3950.0,250.0,250.0,1.87,750.0,282.0,75.62664723891022,0.0,0.0,0.0,1457.7087302028958,47629.67648213762,4013.146603335257,133.6898395721925,0.9842650644053778
circular,4102.0,250.0,250.0,1.87,750.0,282.0,75.62664723891022,0.0,0.0,0.0,1457.7087302028958,47629.67648213762,4013.146603335257,133.6898395721925,1.0221405808078126
circular,427.0,60.0,60.0,2.0,180.0,404.0,75.62664723891022,0.0,0.0,0.0,364.42474781641613,2463.0086404143976,333.4966837128396,30.0,1.2803725519731772
circular,415.0,60.0,60.0,2.0,180.0,404.0,75.62664723891022,0.0,0.0,0.0,364.42474781641613,2463.0086404143976,333.4966837128396,30.0,1.2443901851729942
circular,930.0,100.0,100.0,2.0,300.0,404.0,75.62664723891022,0.0,0.0,0.0,615.7521601035996,7238.229473870883,796.1668997365703,50.0,1.1680967901425083
circular,920.0,100.0,100.0,2.0,300.0,404.0,75.62664723891022,0.0,0.0,0.0,615.7521601035996,7238.229473870883,796.1668997365703,50.0,1.1555366096033417
circular,1870.0,150.0,150.0,2.0,450.0,404.0,75.62664723891022,0.0,0.0,0.0,929.9114254625783,16741.54725098001,1641.7913040702938,75.0,1.1389998201135163
circular,1743.0,150.0,150.0,2.0,450.0,404.0,75.62664723891022,0.0,0.0,0.0,929.9114254625783,16741.54725098001,1641.7913040702938,75.0,1.0616452868758604
circular,3020.0,200.0,200.0,2.0,600.0,404.0,75.62664723891022,0.0,0.0,0.0,1244.070690821558,30171.855845076374,2784.4008576307515,100.0,1.0846139454825912
circular,3011.0,200.0,200.0,2.0,600.0,404.0,75.62664723891022,0.0,0.0,0.0,1244.070690821558,30171.855845076374,2784.4008576307515,100.0,1.0813816522675768
circular,4442.0,250.0,250.0,2.0,750.0,404.0,75.62664723891022,0.0,0.0,0.0,1558.229956180534,47529.15525615998,4223.995560417943,125.0,1.0516109537673108
circular,4550.0,250.0,250.0,2.0,750.0,404.0,75.62664723891022,0.0,0.0,0.0,1558.229956180534,47529.15525615998,4223.995560417943,125.0,1.0771791624586369
circular,432.0,60.0,60.0,2.0,180.0,404.0,80.31575588549128,0.0,0.0,0.0,364.42474781641613,2463.0086404143976,345.0459988252107,30.0,1.2520069830423897
circular,437.0,60.0,60.0,2.0,180.0,404.0,80.31575588549128,0.0,0.0,0.0,364.42474781641613,2463.0086404143976,345.0459988252107,30.0,1.2664978046053803
circular,1980.0,150.0,150.0,2.0,450.0,404.0,80.31575588549128,0.0,0.0,0.0,929.9114254625783,16741.54725098001,1720.2942380420097,75.0,1.1509658965396408
circular,1910.0,150.0,150.0,2.0,450.0,404.0,80.31575588549128,0.0,0.0,0.0,929.9114254625783,16741.54725098001,1720.2942380420097,75.0,1.110275183025613
circular,4720.0,250.0,250.0,2.0,750.0,404.0,80.31575588549128,0.0,0.0,0.0,1558.229956180534,47529.15525615998,4446.864933294296,125.0,1.0614219390071202
circular,4800.0,250.0,250.0,2.0,750.0,404.0,80.31575588549128,0.0,0.0,0.0,1558.229956180534,47529.15525615998,4446.864933294296,125.0,1.0794121413631732
circular,1704.26,114.0,114.0,6.0,400.0,370.0,78.66870226159834,0.0,0.0,0.0,2035.7520395261863,8171.282491987052,1396.0524440822296,19.0,1.2207707577349554
circular,1735.46,114.0,114.0,6.0,400.0,370.0,82.43660112001722,0.0,0.0,0.0,2035.7520395261863,8171.282491987052,1426.8410100556057,19.0,1.216295289923274
circular,2008.69,114.0,114.0,8.0,400.0,368.0,78.66870226159834,0.0,0.0,0.0,2664.0705702441446,7542.9639612690935,1573.77315588889,14.25,1.2763529435507894
circular,1996.84,114.0,114.0,8.0,400.0,368.0,82.43660112001722,0.0,0.0,0.0,2664.0705702441446,7542.9639612690935,1602.1942811876502,14.25,1.246315770469367
circular,424.5,76.0,76.0,3.0,228.0,255.0,29.960921122044184,0.0,0.0,0.0,688.0087911361643,3848.4510006474966,290.74537861217357,25.333333333333332,1.4600404038278534
circular,394.0,76.0,76.0,3.0,228.0,255.0,29.960921122044184,0.0,0.0,0.0,688.0087911361643,3848.4510006474966,290.74537861217357,25.333333333333332,1.3551376186293855
circular,522.0,89.0,89.0,3.0,267.0,255.0,29.960921122044184,0.0,0.0,0.0,810.5309046261664,5410.607947645021,368.7921786213703,29.666666666666668,1.4154313194801356
circular,516.0,89.0,89.0,3.0,267.0,255.0,29.960921122044184,0.0,0.0,0.0,810.5309046261664,5410.607947645021,368.7921786213703,29.666666666666668,1.3991619939688698
circular,592.0,100.0,100.0,3.0,300.0,255.0,29.960921122044184,0.0,0.0,0.0,914.2034621946295,6939.778171779853,441.04402926881073,33.333333333333336,1.3422696164404564
circular,590.0,100.0,100.0,3.0,300.0,255.0,29.960921122044184,0.0,0.0,0.0,914.2034621946295,6939.778171779853,441.04402926881073,33.333333333333336,1.3377349217903196
circular,354.5,76.0,76.0,2.0,228.0,255.0,29.960921122044184,0.0,0.0,0.0,464.95571273128917,4071.5040790523717,240.549719307048,38.0,1.4737078098499086
circular,342.5,76.0,76.0,2.0,304.0,255.0,29.960921122044184,0.0,0.0,0.0,464.95571273128917,4071.5040790523717,240.549719307048,38.0,1.42382207298616
circular,424.5,76.0,76.0,3.0,228.0,255.0,29.960921122044184,0.0,0.0,0.0,688.0087911361643,3848.4510006474966,290.74537861217357,25.333333333333332,1.4600404038278534
circular,394.0,76.0,76.0,3.0,304.0,255.0,29.960921122044184,0.0,0.0,0.0,688.0087911361643,3848.4510006474966,290.74537861217357,25.333333333333332,1.3551376186293855
circular,2629.6,180.0,180.0,4.0,540.0,340.0,45.139309995648524,0.0,0.0,0.0,2211.681228127214,23235.21926595011,1800.79338282584,45.0,1.4602452591610375
circular,2440.4,180.0,180.0,4.0,540.0,340.0,45.139309995648524,0.0,0.0,0.0,2211.681228127214,23235.21926595011,1800.79338282584,45.0,1.3551804572773791
circular,4338.0,240.0,240.0,3.05,720.0,571.2,49.81954610545887,0.0,0.0,0.0,2270.421156767712,42968.51305492531,3437.53638196858,78.68852459016394,1.261950280076963
circular,4357.0,240.0,240.0,3.04,720.0,648.9,49.81954610545887,0.0,0.0,0.0,2263.072657391698,42975.86155430132,3609.5457635078046,78.94736842105263,1.2070770909871522
circular,4425.0,240.0,240.0,3.05,720.0,571.2,49.81954610545887,0.0,0.0,0.0,2270.421156767712,42968.51305492531,3437.53638196858,78.68852459016394,1.2872591031213836
circular,4438.0,240.0,240.0,3.04,720.0,648.9,49.81954610545887,0.0,0.0,0.0,2263.072657391698,42975.86155430132,3609.5457635078046,78.94736842105263,1.2295175877440858
circular,4100.0,219.0,219.0,7.06,659.0,429.0,54.51792717143876,0.0,0.0,0.0,4700.753777832855,32967.72753687216,3813.9555395533275,31.019830028328613,1.0749994218548684
circular,5050.0,219.0,219.0,7.06,659.0,429.0,72.5480501450563,0.0,0.0,0.0,4700.753777832855,32967.72753687216,4408.367721203849,31.019830028328613,1.1455487199286842
circular,4200.0,273.0,273.0,5.0,816.0,312.0,45.12366146557806,0.0,0.0,0.0,4209.734155810322,54325.2055640381,3764.789241532413,54.6,1.1156002980635482
circular,5050.0,273.0,273.0,5.0,816.0,312.0,54.51792717143876,0.0,0.0,0.0,4209.734155810322,54325.2055640381,4275.134657126489,54.6,1.1812493418381194
circular,6150.0,273.0,273.0,5.0,816.0,312.0,72.5480501450563,0.0,0.0,0.0,4209.734155810322,54325.2055640381,5254.624794013148,54.6,1.1703975528389767
circular,4020.0,273.0,273.0,3.5,813.0,305.0,45.12366146557806,0.0,0.0,0.0,2963.3072704985752,55571.63244934985,3411.4042472360607,78.0,1.178400362037723
circular,4500.0,273.0,273.0,3.5,813.0,305.0,54.51792717143876,0.0,0.0,0.0,2963.3072704985752,55571.63244934985,3933.458928173683,78.0,1.14403126667179
circular,5450.0,273.0,273.0,3.5,818.0,305.0,72.5480501450563,0.0,0.0,0.0,2963.3072704985752,55571.63244934985,4935.422295080136,78.0,1.1042621429645079
circular,5300.0,325.0,325.0,3.57,971.0,329.0,45.12366146557806,0.0,0.0,0.0,3604.9935921168217,79352.68741673866,4766.726695183186,91.03641456582633,1.1118741096181768
circular,6050.0,325.0,325.0,3.57,971.0,329.0,54.51792717143876,0.0,0.0,0.0,3604.9935921168217,79352.68741673866,5512.186925250137,91.03641456582633,1.0975680037783655
circular,6750.0,376.0,376.0,3.28,1125.0,305.0,45.12366146557806,0.0,0.0,0.0,3840.664877414849,107195.7858710628,6008.469139793963,114.63414634146342,1.1234142745770122
circular,1510.0,141.42,141.42,2.35,525.0,734.0,39.1795357044577,0.0,0.0,0.0,1026.718032286617,14680.943956926865,1328.8036036339356,60.17872340425531,1.136360554615098
circular,1570.0,141.44,141.44,2.22,525.0,734.0,39.1795357044577,0.0,0.0,0.0,970.9670148967525,14741.138128806706,1290.2407365761412,63.71171171171171,1.2168271823181187
circular,1610.0,140.84,140.84,2.37,525.0,734.0,39.1795357044577,0.0,0.0,0.0,1030.9887133399134,14548.095114225247,1326.7333275511312,59.426160337552744,1.213506864240547
circular,2150.0,151.05,151.05,2.98,562.5,691.0,39.1795357044577,0.0,0.0,0.0,1386.223360166783,16533.501639221147,1605.6552596688218,50.687919463087255,1.3390171937925537
circular,2050.0,150.62,150.62,3.04,562.5,691.0,39.1795357044577,0.0,0.0,0.0,1409.454181203022,16408.390460685503,1616.805959118399,49.546052631578945,1.2679319917387057
circular,1970.0,151.5,151.5,2.98,563.0,691.0,39.1795357044577,0.0,0.0,0.0,1390.4362359152474,16636.218759923835,1612.5907659090408,50.83892617449664,1.2216366617289183
circular,2290.0,182.5,182.5,2.27,675.0,734.0,39.1795357044577,0.0,0.0,0.0,1285.2949837812303,24873.372595875033,1917.9337078057886,80.39647577092511,1.1939933015828132
circular,2300.0,181.8,181.8,2.17,675.0,734.0,39.1795357044577,0.0,0.0,0.0,1224.583705750607,24733.799488257675,1867.9032201780346,83.77880184331798,1.2313271775294552
circular,2400.0,181.15,181.15,2.27,675.0,734.0,39.1795357044577,0.0,0.0,0.0,1275.6675730942989,24497.426449700662,1896.1377929045889,79.80176211453745,1.2657307970870473
circular,3250.0,220.0,220.0,2.13,825.0,734.0,39.1795357044577,0.0,0.0,0.0,1457.8972257621062,36555.373882674394,2502.3191399354278,103.28638497652582,1.2987951649060503
circular,3070.0,221.5,221.5,2.17,825.0,734.0,39.1795357044577,0.0,0.0,0.0,1495.2287712647158,37038.17227088174,2548.6363110231673,102.07373271889401,1.2045657462863062
circular,2950.0,220.97,220.97,2.13,825.0,734.0,39.1795357044577,0.0,0.0,0.0,1464.3880703436807,36884.82995536279,2519.9913558212493,103.74178403755869,1.1706389361953242
circular,4300.0,261.7,261.7,2.13,975.0,734.0,39.1795357044577,0.0,0.0,0.0,1736.9366268466038,52052.540995956464,3314.305872564232,122.86384976525822,1.2974059019704027
circular,4080.0,261.9,261.9,2.11,975.0,734.0,39.1795357044577,0.0,0.0,0.0,1722.0856900545623,52149.638828419476,3307.209532952683,124.12322274881517,1.2336684323588558
circular,4150.0,262.0,262.0,2.16,975.0,734.0,39.1795357044577,0.0,0.0,0.0,1763.232699834938,52149.6388284195,3337.4114381314794,121.29629629629629,1.2434786890775043
circular,6816.0,280.0,280.0,8.0,1000.0,495.0,38.0,0.0,0.0,0.0,6836.1056142113885,54739.11039614856,5463.958474088282,35.0,1.24744725501182
circular,9648.0,280.0,280.0,8.0,1000.0,495.0,82.0,0.0,0.0,0.0,6836.1056142113885,54739.11039614856,7872.47933151882,35.0,1.2255351324166173
circular,11868.0,280.0,280.0,8.0,1000.0,495.0,117.0,0.0,0.0,0.0,6836.1056142113885,54739.11039614856,9788.348195384018,35.0,1.212461976536215
circular,1750.0,180.0,180.0,3.0,540.0,320.5,36.91268312711409,0.0,0.0,0.0,1668.1856990561791,23778.714795021144,1412.3896809461405,60.0,1.2390348241766387
circular,1180.0,140.0,140.0,3.0,540.0,294.5,36.91268312711409,0.0,0.0,0.0,1291.1945806254043,14102.609421964582,900.8219568526139,46.666666666666664,1.3099147850734096
circular,4195.0,276.0,276.0,5.14,689.0,275.0,45.906125190682516,0.0,0.0,0.0,4373.789380817827,55454.70111414619,3748.5025314827785,53.69649805447471,1.1191135566181951
circular,4195.0,275.5,275.5,5.09,689.0,275.0,45.906125190682516,0.0,0.0,0.0,4324.046973537239,55287.86997786994,3727.1647984530155,54.12573673870334,1.125520396023584
circular,15576.0,550.0,550.0,9.86,1376.0,265.0,45.906125190682516,0.0,0.0,0.0,16731.432579272514,220851.5118484556,14572.266784973921,55.78093306288033,1.0688796897447055
circular,39546.0,879.5,879.5,15.55,2198.0,260.0,45.906125190682516,0.0,0.0,0.0,42205.48303122143,565315.9006695136,36924.88809653571,56.559485530546624,1.0709849653873482
circular,3956.0,275.0,275.0,4.18,689.0,281.0,45.906125190682516,0.0,0.0,0.0,3556.3695918208905,55839.366515111135,3562.7088051127675,65.78947368421053,1.1103910581529506
circular,3956.0,275.0,275.0,4.14,688.0,281.0,45.906125190682516,0.0,0.0,0.0,3522.8575946665005,55872.878512265524,3554.830339849143,66.42512077294687,1.1128519849889325
circular,14037.0,551.3,551.3,7.86,1376.0,263.0,45.906125190682516,0.0,0.0,0.0,13419.119497701351,225288.2716265812,13871.34002917778,70.13994910941474,1.0119426075976625
circular,59361.0,1100.4,1100.4,16.48,2748.0,267.0,45.906125190682516,0.0,0.0,0.0,56118.2745976228,894904.7791607856,56065.19014346041,66.77184466019418,1.0587853148826611
circular,3983.0,327.0,327.0,2.0,750.0,280.0,34.56849000498624,0.0,0.0,0.0,2042.0352248333656,81939.80498909239,3404.305192729304,163.5,1.169989109233401
circular,690.5,112.0,112.0,3.0,342.0,288.53,19.200881649841737,0.0,0.0,0.0,1027.3007977238613,8824.73376393373,465.8497677599196,37.333333333333336,1.4822375104324539
circular,594.0,88.7,88.7,3.98,265.0,392.2,22.7,0.0,0.0,0.0,1059.2998038562655,5119.969472324205,531.6806900941867,22.286432160804022,1.1172119113349281
circular,1805.0,168.8,168.8,5.01,500.0,411.3,22.7,0.0,0.0,0.0,2577.9529182646766,19800.742526610713,1509.7888906363246,33.69261477045909,1.1955313826950031
circular,2034.0,168.7,168.7,7.96,500.0,330.0,22.7,0.0,0.0,0.0,4019.6376409786644,18332.550615882057,1742.6293205034822,21.193467336683415,1.1672017543078723
circular,1420.0,133.0,133.0,4.75,400.0,338.0,24.936245753559767,0.0,0.0,0.0,1913.8189746587304,11979.089137678731,945.5843240756061,28.0,1.5017169424717123
circular,1380.0,133.0,133.0,4.75,400.0,338.0,24.936245753559767,0.0,0.0,0.0,1913.8189746587304,11979.089137678731,945.5843240756061,28.0,1.4594150567682838
circular,1395.0,133.0,133.0,4.75,400.0,338.0,24.936245753559767,0.0,0.0,0.0,1913.8189746587304,11979.089137678731,945.5843240756061,28.0,1.4752782639070696
circular,390.0,60.3,60.3,4.5,200.0,225.0,47.05,0.0,0.0,0.0,788.853915316397,2066.9244926314304,274.7409283244981,13.399999999999999,1.419519117076611
circular,395.0,60.3,60.3,4.5,200.0,225.0,47.05,0.0,0.0,0.0,788.853915316397,2066.9244926314304,274.7409283244981,13.399999999999999,1.4377180801160547
circular,97758.9,800.0,800.0,20.0,2000.0,435.0,150.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,89365.74462401526,40.0,1.0939191567339017
circular,104467.0,800.0,800.0,20.0,2000.0,535.0,150.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,94266.62916361535,40.0,1.1082076544678416
circular,110960.0,800.0,800.0,20.0,2000.0,635.0,150.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,99167.51370321542,40.0,1.1189148124866442
circular,117093.0,800.0,800.0,20.0,2000.0,735.0,150.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,104068.3982428155,40.0,1.125154244488275
circular,85665.4,800.0,800.0,20.0,2000.0,535.0,110.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,76120.78999648069,40.0,1.1253876898014403
circular,94037.9,800.0,800.0,20.0,2000.0,535.0,130.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,85193.70958004802,40.0,1.103812716496891
circular,113527.0,800.0,800.0,20.0,2000.0,535.0,170.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,103339.54874718266,40.0,1.0985823082868367
circular,123351.0,800.0,800.0,20.0,2000.0,535.0,190.0,0.0,0.0,0.0,49008.845396000776,453645.97917836613,112412.46833075,40.0,1.0973071033105124
circular,89551.5,800.0,800.0,8.0,2000.0,535.0,150.0,0.0,0.0,0.0,19905.131053144927,482749.693521222,83061.69914161584,100.0,1.07813229112156
circular,93089.1,800.0,800.0,12.0,2000.0,535.0,150.0,0.0,0.0,0.0,29706.900132345094,472947.9244420218,86835.38023710791,66.66666666666667,1.0720181076632134
circular,97551.8,800.0,800.0,14.0,2000.0,535.0,150.0,0.0,0.0,0.0,34570.085560102074,468084.73901426484,88707.70662679434,57.142857142857146,1.0996992675102513
circular,100223.0,800.0,800.0,16.0,2000.0,535.0,150.0,0.0,0.0,0.0,39408.13824663038,463246.68632773653,90570.35691110774,50.0,1.1065761847263786
circular,100661.0,800.0,800.0,18.0,2000.0,535.0,150.0,0.0,0.0,0.0,44221.058191929944,458433.76638243697,92423.33109004806,44.44444444444444,1.0891297555800707
circular,63098.0,600.0,600.0,20.0,1500.0,535.0,150.0,0.0,0.0,0.0,36442.47478164162,246300.86404143978,56441.85361439423,30.0,1.1179292663043983
circular,81798.6,700.0,700.0,20.0,1750.0,535.0,150.0,0.0,0.0,0.0,42725.6600888212,342119.43997592846,74176.14414390862,35.0,1.1027615541905644
circular,129354.0,900.0,900.0,20.0,2250.0,535.0,150.0,0.0,0.0,0.0,55292.03070318035,580880.4816487527,116713.3086735144,45.0,1.1083054834975656
